NU_ANO_CENSO;CO_ENTIDADE;NO_ENTIDADE;CO_ORGAO_REGIONAL;TP_SITUACAO_FUNCIONAMENTO;DT_ANO_LETIVO_INICIO;DT_ANO_LETIVO_TERMINO;CO_REGIAO;CO_MESORREGIAO;CO_MICRORREGIAO;CO_UF;CO_MUNICIPIO;CO_DISTRITO;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_CATEGORIA_ESCOLA_PRIVADA;IN_CONVENIADA_PP;TP_CONVENIO_PODER_PUBLICO;IN_MANT_ESCOLA_PRIVADA_EMP;IN_MANT_ESCOLA_PRIVADA_ONG;IN_MANT_ESCOLA_PRIVADA_SIND;IN_MANT_ESCOLA_PRIVADA_SIST_S;IN_MANT_ESCOLA_PRIVADA_S_FINS;CO_ESCOLA_SEDE_VINCULADA;CO_IES_OFERTANTE;TP_REGULAMENTACAO;IN_LOCAL_FUNC_PREDIO_ESCOLAR;TP_OCUPACAO_PREDIO_ESCOLAR;IN_LOCAL_FUNC_SALAS_EMPRESA;IN_LOCAL_FUNC_SOCIOEDUCATIVO;IN_LOCAL_FUNC_UNID_PRISIONAL;IN_LOCAL_FUNC_PRISIONAL_SOCIO;IN_LOCAL_FUNC_TEMPLO_IGREJA;IN_LOCAL_FUNC_CASA_PROFESSOR;IN_LOCAL_FUNC_GALPAO;TP_OCUPACAO_GALPAO;IN_LOCAL_FUNC_SALAS_OUTRA_ESC;IN_LOCAL_FUNC_OUTROS;IN_PREDIO_COMPARTILHADO;IN_AGUA_FILTRADA;IN_AGUA_REDE_PUBLICA;IN_AGUA_POCO_ARTESIANO;IN_AGUA_CACIMBA;IN_AGUA_FONTE_RIO;IN_AGUA_INEXISTENTE;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR;IN_ENERGIA_OUTROS;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA;IN_ESGOTO_INEXISTENTE;IN_LIXO_COLETA_PERIODICA;IN_LIXO_QUEIMA;IN_LIXO_JOGA_OUTRA_AREA;IN_LIXO_RECICLA;IN_LIXO_ENTERRA;IN_LIXO_OUTROS;IN_SALA_DIRETORIA;IN_SALA_PROFESSOR;IN_LABORATORIO_INFORMATICA;IN_LABORATORIO_CIENCIAS;IN_SALA_ATENDIMENTO_ESPECIAL;IN_QUADRA_ESPORTES_COBERTA;IN_QUADRA_ESPORTES_DESCOBERTA;IN_QUADRA_ESPORTES;IN_COZINHA;IN_BIBLIOTECA;IN_SALA_LEITURA;IN_BIBLIOTECA_SALA_LEITURA;IN_PARQUE_INFANTIL;IN_BERCARIO;IN_BANHEIRO_FORA_PREDIO;IN_BANHEIRO_DENTRO_PREDIO;IN_BANHEIRO_EI;IN_BANHEIRO_PNE;IN_DEPENDENCIAS_PNE;IN_SECRETARIA;IN_BANHEIRO_CHUVEIRO;IN_REFEITORIO;IN_DESPENSA;IN_ALMOXARIFADO;IN_AUDITORIO;IN_PATIO_COBERTO;IN_PATIO_DESCOBERTO;IN_ALOJAM_ALUNO;IN_ALOJAM_PROFESSOR;IN_AREA_VERDE;IN_LAVANDERIA;IN_DEPENDENCIAS_OUTRAS;QT_SALAS_EXISTENTES;QT_SALAS_UTILIZADAS;IN_EQUIP_TV;IN_EQUIP_VIDEOCASSETE;IN_EQUIP_DVD;IN_EQUIP_PARABOLICA;IN_EQUIP_COPIADORA;IN_EQUIP_RETROPROJETOR;IN_EQUIP_IMPRESSORA;IN_EQUIP_IMPRESSORA_MULT;IN_EQUIP_SOM;IN_EQUIP_MULTIMIDIA;IN_EQUIP_FAX;IN_EQUIP_FOTO;IN_COMPUTADOR;QT_EQUIP_TV;QT_EQUIP_VIDEOCASSETE;QT_EQUIP_DVD;QT_EQUIP_PARABOLICA;QT_EQUIP_COPIADORA;QT_EQUIP_RETROPROJETOR;QT_EQUIP_IMPRESSORA;QT_EQUIP_IMPRESSORA_MULT;QT_EQUIP_SOM;QT_EQUIP_MULTIMIDIA;QT_EQUIP_FAX;QT_EQUIP_FOTO;QT_COMPUTADOR;QT_COMP_ADMINISTRATIVO;QT_COMP_ALUNO;IN_INTERNET;IN_BANDA_LARGA;QT_FUNCIONARIOS;IN_ALIMENTACAO;TP_AEE;TP_ATIVIDADE_COMPLEMENTAR;IN_FUNDAMENTAL_CICLOS;TP_LOCALIZACAO_DIFERENCIADA;IN_MATERIAL_ESP_QUILOMBOLA;IN_MATERIAL_ESP_INDIGENA;IN_MATERIAL_ESP_NAO_UTILIZA;IN_EDUCACAO_INDIGENA;TP_INDIGENA_LINGUA;CO_LINGUA_INDIGENA;IN_BRASIL_ALFABETIZADO;IN_FINAL_SEMANA;IN_FORMACAO_ALTERNANCIA;IN_MEDIACAO_PRESENCIAL;IN_MEDIACAO_SEMIPRESENCIAL;IN_MEDIACAO_EAD;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;IN_COMUM_CRECHE;IN_COMUM_PRE;IN_COMUM_FUND_AI;IN_COMUM_FUND_AF;IN_COMUM_MEDIO_MEDIO;IN_COMUM_MEDIO_INTEGRADO;IN_COMUM_MEDIO_NORMAL;IN_ESP_EXCLUSIVA_CRECHE;IN_ESP_EXCLUSIVA_PRE;IN_ESP_EXCLUSIVA_FUND_AI;IN_ESP_EXCLUSIVA_FUND_AF;IN_ESP_EXCLUSIVA_MEDIO_MEDIO;IN_ESP_EXCLUSIVA_MEDIO_INTEGR;IN_ESP_EXCLUSIVA_MEDIO_NORMAL;IN_COMUM_EJA_FUND;IN_COMUM_EJA_MEDIO;IN_COMUM_EJA_PROF;IN_ESP_EXCLUSIVA_EJA_FUND;IN_ESP_EXCLUSIVA_EJA_MEDIO;IN_ESP_EXCLUSIVA_EJA_PROF;IN_COMUM_PROF;IN_ESP_EXCLUSIVA_PROF
2018;26146690;ESCOLA AMERICANA DO RECIFE;2;1;03/08/2017;15/06/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;0;0;0;0;1;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;1;0;0;0;1;0;0;0;1;1;0;1;0;0;1;0;0;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;50;50;1;0;0;0;0;1;1;1;1;1;0;1;1;3;0;0;0;0;2;4;23;39;56;0;5;150;97;53;1;1;200;0;0;0;1;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26146703;ESCOLA VIANA ;2;1;02/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;0;8;8;1;0;1;0;1;0;1;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;0;0;0;2;2;0;1;1;10;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26118700;ESCOLA CRESCER;2;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26147955;EDUCANDARIO SAO PEDRO;2;1;02/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;1;;;1;1;2;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;10;10;1;0;1;0;1;0;0;1;1;0;1;0;1;2;0;3;0;2;0;0;2;1;0;1;0;3;3;0;0;;7;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26148110;CENTRO EDUCATIVO JARDIM DAS OLIVEIRAS;2;1;01/02/2018;21/12/2018;2;2605;26017;26;2611606;261160605;4;1;2;1;1;0;0;0;0;1;;;1;1;3;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;3;3;1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;;5;1;0;0;;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26148145;CRECHE MUNICIPAL BIDO KRAUSE;2;1;05/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;3;1;;;;;;;;;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;1;1;1;1;1;0;1;0;0;0;0;1;0;5;5;1;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;2;0;2;1;1;56;1;0;0;;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26159910;ASSOC MORAD IBURA DE BAIXO PAZ E AMOR;2;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26125196;ESCOLA NOSSA SENHORA DO ROSARIO;2;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26132176;ATITUDE NUCLEO DE FORMACAO PROFISSIONAL;1;1;08/01/2018;14/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;2;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;3;3;1;0;1;0;1;0;1;0;1;1;0;0;1;2;0;2;0;1;0;2;0;2;1;0;0;6;2;4;1;1;14;0;0;0;;0;0;0;1;0;;;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2018;26132249;ESCOLA MUNICIPAL PINTOR LULA CARDOSO AYRES ;2;1;05/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;3;1;;;;;;;;;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;7;7;0;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;1;0;4;1;0;0;3;0;3;1;1;36;1;1;0;1;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26132267;ESCOLA MUNICIPAL DEPUTADO FERNANDO SAMPAIO ;1;1;05/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;3;1;;;;;;;;;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;11;11;1;0;1;0;1;0;0;0;1;1;0;0;1;1;0;2;0;1;0;0;0;1;1;0;0;9;2;7;1;0;45;1;0;0;1;0;0;0;1;0;;;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2018;26133482;ESCOLA DINAMICA ;2;1;01/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;2;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;0;1;1;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;11;11;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;2;2;1;0;0;6;1;6;1;1;18;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26133622;ESCOLA MUNICIPAL NOVA DESCOBERTA ;1;1;05/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;3;1;;;;;;;;;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;10;10;1;0;1;0;1;1;1;1;1;1;0;0;1;2;0;1;0;3;1;2;2;5;1;0;0;3;0;3;1;1;49;1;0;0;1;0;0;0;1;0;;;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2018;26133652;INSTITUTO JOANA DE OLIVEIRA ;2;1;01/02/2018;27/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;9;7;1;1;1;0;1;1;1;1;1;1;1;1;1;2;1;1;0;2;1;1;1;3;1;1;1;5;1;4;1;1;10;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26152606;ESCOLA NOVO HORIZONTE;2;1;01/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;1;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;1;0;1;1;0;0;1;0;0;8;8;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;4;1;3;1;1;13;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26152630;GGE VESTIBULARES;2;1;01/02/2018;30/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;2;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;1;0;1;1;1;1;0;0;1;1;1;0;0;0;1;0;0;28;26;1;0;1;0;1;0;1;0;1;1;1;1;1;3;0;2;0;1;0;4;0;3;18;1;2;31;31;4;1;1;101;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26152681;CENTRO EDUCACIONAL BERNARDO LUCAS;2;1;01/02/2018;31/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;1;0;0;0;0;0;1;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;9;9;1;1;1;1;1;0;1;0;1;0;0;1;1;4;1;3;1;3;0;1;0;1;0;0;1;3;2;3;1;0;13;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26152770;CENTRO EDUCACIONAL SINGULAR ;2;1;01/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;0;;0;0;0;0;0;0;0;;0;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;10;10;1;0;1;0;1;0;1;0;1;0;0;0;1;2;0;2;0;1;0;1;0;1;0;0;0;1;1;1;1;1;5;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26152789;COLEGIO DECISAO - ESTANCIA;2;1;01/02/2018;31/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;12;12;1;0;1;1;1;0;1;0;1;1;1;1;1;3;0;1;1;1;0;7;0;7;13;1;1;28;13;3;1;1;60;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26152819;GRUPO EDUC DO RECIFE ANGLO LIDER ;2;1;01/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;19;14;1;0;1;0;1;1;1;0;0;0;1;0;1;1;0;1;0;1;1;3;0;0;0;1;0;11;11;0;1;1;32;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26162300;GR DE MAES UNIDAS 2 CARNEIROS E CONJ RES 27 DE NOV ;2;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26134608;INSTITUTO ESCOLAR MARLENE ALMEIDA;2;1;01/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;1;1;0;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;5;5;1;1;1;0;0;1;0;1;1;0;0;1;1;1;1;1;0;0;1;0;1;1;0;0;1;1;1;0;1;1;8;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26126796;ESCOLA SAO SEBASTIAO - RECIFE;1;2;;;2;2605;26017;26;2611606;261160605;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26163543;PRIMEIRA IGREJA BATISTA OU ESCOLINHA BATISTA;2;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26136162;CENTRO EDUCACIONAL CANDIDO PORTINARI;2;1;05/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;1;0;1;0;1;0;1;0;1;0;0;0;1;2;0;2;0;1;0;1;0;2;0;0;0;1;1;0;0;;11;0;0;0;1;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26136269;ESCOLA MUNICIPAL SITIO DO CEU;1;1;05/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;3;1;;;;;;;;;;;1;1;3;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;1;0;0;0;1;0;0;0;1;1;0;1;0;4;0;0;0;1;0;0;0;3;1;0;1;0;0;0;0;;26;1;0;0;1;0;0;0;1;0;;;0;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26136335;ESCOLA MUNICIPAL RENATO ACCIOLY CARNEIRO CAMPOS ;1;1;05/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;3;1;;;;;;;;;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;5;5;1;0;0;0;1;0;0;1;0;1;0;1;1;1;0;0;0;2;0;0;1;0;1;0;1;5;1;4;1;1;13;1;0;0;1;0;0;0;1;0;;;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26136430;CENTRO EDUCACIONAL CASTELO INFANTIL LTDA;2;1;05/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;2;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;7;7;1;0;1;0;1;0;1;0;1;0;1;1;1;2;0;2;0;1;0;1;0;1;0;1;1;7;0;6;1;1;7;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26123401;COLEGIO SAO PAULO ;2;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26173050;ESCOLA TECNICA ACADEMIA DE PROFISSOES;2;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26137810;ESCOLA CASINHA DO SABER LTDA;2;1;01/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;0;;0;0;0;0;0;0;0;;0;1;;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;7;6;1;0;1;0;0;0;1;1;1;0;0;0;1;2;0;1;0;0;0;2;2;2;0;0;0;1;1;0;1;1;7;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26139090;ESCOLA MUNICIPAL PROFESSOR FLORESTAN FERNANDES;2;1;05/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;3;1;;;;;;;;;;;2;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;1;1;1;1;1;1;0;0;0;1;0;0;10;10;1;0;0;0;1;0;0;1;1;1;0;0;1;3;0;0;0;1;0;0;1;2;1;0;0;3;0;3;0;;64;1;0;0;1;0;0;0;1;0;;;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2018;26139189;ESCOLA ESPACO CRIATIVO;1;1;01/02/2018;20/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;1;1;1;0;1;0;0;1;0;1;0;0;0;1;0;0;6;6;1;0;1;0;0;0;1;0;1;0;0;1;1;1;0;1;0;0;0;1;0;1;0;0;1;1;1;1;1;1;9;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
